Fluss;Land;_area;_length;dissolve;scalerank;featurecla;name_alt;rivernum;note;labelrank;sov_a3;adm0_dif;level;type;admin;adm0_a3;geou_dif;geounit;gu_a3;su_dif;subunit;su_a3;brk_diff;name_long;brk_a3;brk_name;brk_group;abbrev;postal;formal_en;formal_fr;note_adm0;note_brk;name_sort;mapcolor7;mapcolor8;mapcolor9;mapcolor13;pop_est;gdp_md_est;pop_year;lastcensus;gdp_year;economy;income_grp;wikipedia;fips_10;iso_a2;iso_a3;iso_n3;un_a3;wb_a2;wb_a3;woe_id;adm0_a3_is;adm0_a3_us;adm0_a3_un;adm0_a3_wb;continent;region_un;subregion;region_wb;name_len;long_len;abbrev_len;tiny;homepart
Guapor?;Brazil;707,1029865;1847,074198;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;;;2,39E-07;373River;7;River;;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guapor?;Bolivia;92,20358723;37536,89902;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;4631,635111;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;6496,120693;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;7928,442598;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;9685,214961;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;4546,451191;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;2587,812692;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;6649,407842;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;4095,356974;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;5867,743729;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;4437,708211;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;36078,64775;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;15617,71298;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;;;6,19E-07;373River;7;River;;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guapor?;Brazil;707,1029865;4980,187899;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;27784,8916;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;9765,942398;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;2483,618947;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;750,4147136;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;2230,828936;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;1979,533059;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;4518,07244;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;585,6502121;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;3468,015401;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;2535,002838;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;6049,334756;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;2079,788404;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;1859,626957;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;1559,120871;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;71,60863563;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;1596,694828;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;7243,039324;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;1535,51192;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;1405,162049;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;2485,523822;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;217,4685012;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;5297,07391;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;2371,965971;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;1171,799759;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;;;4,21E-08;373River;7;River;;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guapor?;Bolivia;92,20358723;8699,855167;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;3517,888258;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;2497,790492;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;2271,716738;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;569,3991885;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;2527,744918;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;506,043008;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;2240,314901;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;;;5,34E-08;373River;7;River;;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guapor?;Bolivia;92,20358723;665,1085909;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;419,6045453;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;4555,78365;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;5335,954746;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
Guapor?;Bolivia;92,20358723;9482,880566;373River;7;River;;373;;3;BOL;0;2;Sovereign country;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;0;Bolivia;BOL;Bolivia;;Bolivia;BO;Plurinational State of Bolivia;;;;Bolivia;1;5;2;3;9775246;43270;-99;2001;-99;5. Emerging region: G20;4. Lower middle income;-99;;BO;BOL;68;68;BO;BOL;-99;BOL;BOL;-99;-99;South America;Americas;South America;Latin America & Caribbean;7;7;7;-99;1
Guapor?;Brazil;707,1029865;3134,142949;373River;7;River;;373;;2;BRA;0;2;Sovereign country;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;0;Brazil;BRA;Brazil;;Brazil;BR;Federative Republic of Brazil;;;;Brazil;5;6;5;7;198739269;1993000;-99;2010;-99;3. Emerging region: BRIC;3. Upper middle income;-99;;BR;BRA;76;76;BR;BRA;-99;BRA;BRA;-99;-99;South America;Americas;South America;Latin America & Caribbean;6;6;6;-99;1
